Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
70,297.3775975396812,300.0551913509894,295.9708040434836,298.3862345072733,298.31659455657126,299.6874179463248,300.2696398543613,298.2724689234329,297.51511178118545,296.4199906847021,297.073485816448,296.93663844270947,296.1856262495959,298.9275510812661,297.2994185837186,301.5580389496016,301.446927384198,297.4347356815004,296.4170630357394,298.1036203455735,298.04793145689894,298.1873800320113,298.41825533648984,299.34449875649267
71,298.1051252509057,300.5234064827928,296.3912393927004,298.8462048415957,298.69097734230945,300.25920622184486,300.6324948323035,298.58478342993214,298.0856688362683,297.26968004763677,297.49816842451276,297.44182914044853,296.9534600402712,299.3412472065934,297.9915418247762,302.0792748605334,301.9641447918829,297.78337258747143,297.09341443409215,298.6230147614804,298.67188808430245,298.82454123265376,299.0230754686892,300.1240408942331
72,298.7591934874574,300.911526539347,297.15194002046314,299.3644082858907,299.074970624119,300.60329717070863,301.01415968742725,299.0552219820958,298.85508409305504,298.0606261945381,297.92763998768845,298.0887656845255,297.85040722897037,299.5525150446535,298.7128136838662,302.5844019377544,302.2858686787372,298.3298442619357,298.0024658254513,299.08731283574497,299.29965909657943,299.57641085748423,299.5171541981712,300.81095537002994
73,299.3672669988299,301.28195092257795,298.19216801683547,299.91874476229515,299.6820622285156,300.7071137653498,301.430249301835,299.6083185775494,299.52914193020956,298.86612737926976,298.2440281464383,298.7972008588478,298.8208572953667,299.43065443944437,299.24371640818526,303.01120641254903,302.5942892527907,299.13098687720236,299.0128332361555,299.5616520724764,300.0092328056642,300.5195774030651,300.07547372206403,301.43440300794276
74,299.8845450986613,301.4246227007773,299.0293330844333,300.373928391691,300.2234106879088,300.82424887602275,301.5943149918339,300.11323601065175,300.2626059467309,299.6904800892253,298.56296730209857,299.34708979858846,299.73325349167527,299.49925934830384,299.63575952541447,303.2362552379654,302.89661250126784,299.928202206685,299.92770114350526,299.99474717009434,300.5408370499063,301.34733906607994,300.6481036226273,302.03152824803357
75,300.125791011809,300.98885286273656,299.2461313445906,300.5051400819777,300.5000745344476,300.6075799903765,301.12568456386754,300.3265449109815,300.623761651896,300.18971314102964,298.71998559863465,299.641691881075,300.2010622928705,299.6880615604713,299.6952540086566,303.0091171302285,303.01878099693477,300.34380328789035,300.4078251183085,300.2457681034735,300.7520699944289,301.68617812225403,301.01094943450425,302.3994831471794
76,300.13395185650194,300.15680373945503,299.0510544725848,300.3024757700486,300.3733680664015,300.074875824409,300.1581649177455,300.2424842322391,300.9311056281227,300.40654704059085,298.8073725676889,299.7287477431692,300.2817612601198,299.64037229408024,299.5763976029272,302.30769875444844,302.6557068152394,300.37061427567807,300.4735541755606,300.1398989355854,300.66103790576943,301.5844512326546,301.0528989351837,302.54692872568313
77,300.0081157058283,299.04526113436617,298.57845157519324,299.78751563906786,300.10627070421026,299.0394888582504,298.9271873342277,299.9165056261573,300.866259984673,300.20011999167235,298.57178544413915,299.7038048758705,299.99511842072167,298.93636742689586,299.14177913025225,301.039353109217,301.6444353701822,299.9922719105569,300.3115194791303,299.6671396657382,300.4621335220033,301.208869991103,300.6660327973562,302.2595266287796
78,299.85108864782586,297.8970663199948,297.97857969183684,299.11445275827117,299.67017487842276,297.91346351158626,297.62960024443623,299.4842993108761,300.78198748342516,299.7856179799523,298.22446970531905,299.4130577639068,299.6543242709493,297.76351831093893,298.35478264330305,299.5845651296867,300.31805037086696,299.44806754093594,299.9608195666874,298.8448464683432,300.0783738142436,300.80972480462225,300.09502038958755,301.73635566195316
79,299.76577414637785,296.8573595375228,297.4893010552373,298.49044318177886,299.36664499462,297.22372842943014,296.6475239853614,299.03909946792436,300.81707537950155,299.37350356186306,298.05363310559545,299.10329423589786,299.50393420445175,296.8275040680317,297.5733977240039,298.4501118825462,299.1529424978851,299.0222966155715,299.6744608465834,298.0442286431165,299.6091319592844,300.5207650577899,299.70327994303165,301.25729623551905
80,299.8638406222695,296.11024702768646,297.1175642654718,298.029655371416,299.1842190222789,297.11860556090966,296.07443537114244,298.77785687162793,301.09472145643264,299.09740952009025,298.03282901243944,298.95714765373674,299.5677985323407,296.3115515098357,297.01146609637345,297.90881743492974,298.5898896009971,298.79109583639064,299.64323208149244,297.4284732679534,299.0803537682163,300.4030382522182,299.7749031081086,301.06903889808206
81,300.2452094185935,295.9579871270884,297.0909279137816,297.96745066728346,299.3816616100479,297.50094673732093,296.1950369692347,298.7266278469771,301.6197149563557,299.1828566992904,298.2171569063855,299.0803777859522,299.8551356644432,296.4403101021237,297.0267193605046,297.88234404915255,298.7048740265543,298.92359511397325,299.99949323385005,297.3662732839943,298.86899611653877,300.52262446025264,300.1476538063035,301.2760213300625
82,300.82217881722505,296.30808395194305,297.1898917368041,298.22345833544506,299.7342801824071,298.11148709338823,296.5377433418294,299.0291775939753,302.22426879301673,299.5278446483317,298.5118241303225,299.5113833274195,300.2640360092515,296.95918804071385,297.35222662612483,298.1295125202669,299.3006331005925,299.239370184016,300.5406903586529,297.6221151951095,299.0129020940424,300.8823886127711,300.7124236957946,301.81077179426416
83,301.44323491229073,296.94419369271185,297.50256942194636,298.69552106123575,300.14817987691004,298.67403926633534,297.0471038442221,299.4234816887169,302.73317305846854,300.04524895307947,298.8901768025116,299.95044741812313,300.75993197400095,297.77535086524546,297.8311115315659,298.5429258981096,300.02268386109586,299.6988703403845,301.0548707536548,298.0882935873219,299.4229157605701,301.38856215891025,301.2659427915982,302.37419197137507
84,301.9600280378674,297.74591070066896,297.937349939979,299.2411823921999,300.49360024507337,299.19976985895914,297.67111328969224,299.8017390672425,303.016837509102,300.5493698919522,299.3233882721532,300.4432795397781,301.2393371451076,298.754325220256,298.4723831940638,299.2016570144929,300.5674099297005,300.293895590414,301.4668642191819,298.63458079005215,299.9301252315423,301.85925339032326,301.738802442519,302.7715857856616
85,302.3865037468362,298.62793895094234,298.58511335148455,299.946414114245,300.8554488412515,299.61268591516836,298.49925998139526,300.11569186287915,303.15004833322354,301.02509154429487,299.7974769829836,300.96004564876074,301.73498217804695,299.88305219629046,299.43802967932885,299.9771364263908,300.9338648990442,300.944381461234,302.03508685357497,299.19689672889507,300.57241985198493,302.3341137159276,302.0749039967878,303.01250466934965
86,302.66087515521536,299.35511056930704,299.19500634774636,300.62459237876016,301.27952487671183,299.87236611311084,298.9715973898316,300.3371105127322,303.1582993320525,301.41780748852926,300.2986880424061,301.3267567533291,302.2688299511295,300.70843606889616,300.3974815480827,300.6662238446614,301.15285695562307,301.51625580599057,302.5431362028366,299.71718025006203,301.1508930413468,302.77114707294714,302.3085431983665,303.08907328456525
87,302.49861677679775,299.7884863330978,299.44182071023056,300.9368534879877,301.4577092965867,299.90167088202156,298.9648011505114,300.15774434396934,302.8729950854288,301.66698471001945,300.7128421534369,301.3548276425027,302.57833065283376,301.20511963708896,300.9397835317978,300.9661023944305,301.07615780015504,301.71551813650285,302.82631977250344,299.8735761524639,301.3440347539047,302.882600766361,302.10081737141775,302.88956793948006
88,301.64208102160325,299.8400365732801,299.33340568208024,300.88744813569207,301.29125692063,299.7425728689648,298.64911356083775,299.5461356123019,301.8786692880299,301.57156175174106,300.79207936461074,301.0752803438832,302.6243373365367,301.33628053084345,301.0068510717246,300.9823888631472,300.88969763700055,301.58762930042434,302.7811984582631,299.8302041247712,301.1237978753441,302.66599553367706,301.5035721849168,302.32709202880534
89,300.41940484129776,299.54032211096745,298.8197093121084,300.40020959744794,300.49425827863143,299.3374116830555,298.3100203448903,298.591634350593,300.4310530555844,301.04157387521127,300.4117819752107,300.65998960351345,302.2386365631748,301.2232940372617,300.63730413071386,300.76343920394885,300.3895993691037,301.1120680099788,302.5191921696833,299.4530201401069,300.5278572120898,301.9135481494834,300.52079155716507,301.37175161434004
90,299.13861468611,298.9340266149015,298.1795517499947,299.74049103368037,299.42904168029503,298.7692104045674,297.80241503230974,297.60614829228075,299.00623825992716,300.2054559579312,299.6692601172599,300.07032101706767,301.5926647023551,300.9096664750341,299.98894233786496,300.39770937426357,299.7201841030266,300.53378127772754,302.0496877013167,298.8519382034845,299.5525072980598,300.9009783137312,299.4572428583591,300.31106900499543
91,298.1523157456399,298.4547859283567,297.4881677513801,299.04462812960145,298.3421593000862,298.32049304770567,297.22173714451014,296.85412585791124,298.09001517545374,299.62643482813024,299.0396912270442,299.5262336712936,300.8802385141324,300.6420241628795,299.28609345072556,300.1162418360969,298.92406138382995,300.0505521147989,301.5302090706856,298.2451282924517,298.6145722864089,300.05291022833154,298.48534416573256,299.3234113714867
92,297.42993191494094,298.1445774219739,297.0718035279076,298.58879962316576,297.6489796486571,298.31039545693193,296.7598398744788,296.36589789418855,297.6862522521461,299.4162348689215,298.5540434265707,299.1297882130575,300.3942759731536,300.6934584468971,298.7610881692344,300.0400978142625,298.3132352495406,299.7945671895981,301.3086056866823,297.8908433542078,297.93401988000437,299.67093264941946,297.76134074458554,298.7629844608928
93,296.9501976136592,298.1892035422975,297.01613325857153,298.4295416923406,297.4225683868301,298.85850455883906,296.7440647585135,296.3980931964445,297.5434370090138,299.5449496844114,298.4557596332198,299.1526962172857,300.3191359974671,301.0817077631921,298.6998670800952,300.34691201103936,298.2836180770133,299.8681097972571,301.51247898933997,298.0197003083338,297.9595689662828,299.97297530360385,297.67186557552986,298.7820286909429
94,296.8773598978466,298.42676403272156,297.3233861232868,298.6121911717331,297.7540749179625,299.62655352965174,297.09574553483617,296.844372957415,297.6954072839873,299.9128395117957,298.66375536962164,299.45872711366115,300.5824755177011,301.747814536458,299.031022894041,300.87749227243586,298.7934906081087,300.18103903815876,302.0274860238539,298.48402185295214,298.3854855082895,300.53799380402165,298.0250648708542,299.31063901910335
95,296.9742540731995,298.7783171411404,297.7230614289005,299.02948492103,298.2644216430262,300.31404272872555,297.6575801199302,297.56224177596613,297.94957309852174,300.3841112079064,299.0983441771284,299.9546261613234,301.0323904595491,302.3639337841471,299.51149128601065,301.50325049488475,299.4947205353992,300.5286187415348,302.40086271824686,299.11573774156204,299.14033369242327,301.1484490606899,298.6639083428933,299.97054139704784
96,297.4162325691672,299.3186716797363,298.15118121451934,299.56800888722074,298.85592541478326,300.8213104576352,298.3771586397509,298.2828507379534,298.3771735648348,301.04523797537735,299.5763466886538,300.36366070503385,301.5326602295802,302.7891589976651,299.99772011793533,302.02951955761387,300.17134966526027,300.8268209783176,302.59089026509656,299.818045553985,299.8262460324317,301.4772672967304,299.34509438302376,300.42545701958994
97,298.18002931107645,300.1306766079797,298.6293198683331,300.1884958136268,299.3755665867141,301.33564934030704,299.04223455600123,298.99854450732005,299.06372659520497,301.70438541875325,300.0621218799961,300.73248859558794,301.96743497368544,303.1035017717359,300.5033146377391,302.4409451076114,300.8672534703763,301.1504746755445,302.57658189130234,300.4830664969741,300.41963729230264,301.6055375958854,299.97957735287554,300.6333759336129
98,298.8676855572493,300.982371623947,299.0312727311729,300.75354332820797,299.7842755948362,301.802922635435,299.53651379447086,299.6117606657762,299.68182269048833,302.1534342828216,300.3219280725245,300.88672788815416,302.2215189685863,303.37168825567227,301.0867023573948,302.7654970548746,301.57343047182286,301.54711155033215,302.63740422571794,301.0172506225779,300.7866995015129,301.8589166238128,300.61898696176786,300.8480261949076
99,299.2430213239715,301.4507816342388,299.32082023974334,301.01054873303343,299.8105756368349,301.9672740268841,299.7097055070325,299.9898623081987,299.8577763384055,302.0662507348227,300.1456591279609,300.7056591215309,302.1477854357774,303.36695061317624,301.5082840367625,302.9637388153946,302.1761979053702,301.84580836823716,302.7783703391948,301.2016500894638,301.1018796623066,302.0739221317472,301.0098863699375,300.96939005345774
100,299.24522974768996,301.56357196427774,299.3078630578461,300.82315073006254,299.5573679124871,301.5301305459246,299.6287056854769,300.11817950357323,299.5865643049719,301.4451773184282,299.7077456783354,300.1311841409351,301.68844840064446,302.73554534758927,301.7188875770618,302.8581911647895,302.5220935383486,301.8278304711433,302.4612419118775,301.18101948641925,301.32675498414545,302.17987158489603,301.21186021328145,300.8587914428817
