Experiment,piControl,historical,historical
540,299.9528884762753,299.59110515128197,299.13925222836684
541,299.94044484196553,299.6734952648709,299.26713361877006
542,300.0862832207387,299.9538530648199,299.64575769681693
543,300.2512004254888,300.30601199773474,300.01947871594143
544,300.4225875896746,300.6126899108804,300.2909013760312
545,300.42544713298815,300.72551397791716,300.29504217279936
546,300.2956935653929,300.6506719056794,300.0898502117578
547,299.9896109363706,300.5425096256904,299.87035970303424
548,299.82393943545736,300.51624825259586,299.7460693442904
549,299.8723377750736,300.655548413391,299.8000416704222
550,300.0985046392622,300.91114694130846,299.85292133864095
551,300.10274127776887,301.0731105590253,299.7967155787656
552,299.90798011630267,301.0574505233947,299.7696187075068
553,299.61571075625017,300.7642174376848,299.93163632381476
554,299.642344005628,300.55643784475956,300.3314172690338
555,299.91638558215874,300.47864390102905,300.87724774926505
556,300.2556352905477,300.389493736637,301.21120996835225
557,300.3735860708468,300.1003819469744,301.2747576402517
558,300.3362850267749,299.48995101575787,301.0951044711596
559,300.19081839924814,298.9152479822349,300.9572289240486
560,300.1333019767201,298.5589907577034,301.032723072293
561,300.1418828744618,298.49644885237416,301.2809483965805
562,300.23473318897504,298.53156684357543,301.6887672183873
563,300.11494473839434,298.45106511740846,302.05089774659035
564,299.89980308263284,298.48003597347855,302.2169432962573
565,299.63376424712516,298.671792005838,302.21192450200823
566,299.6458243102399,298.95122914255097,302.3182679909108
567,299.6757712773217,299.25798305200146,302.57767996789556
568,299.69741228722313,299.5353915890715,302.8150420828912
569,299.5145371740396,299.6592334094201,302.8162518700174
570,299.25006226058787,299.56644340946895,302.46624088208
571,298.99421188643475,299.4001502746648,302.0049886694385
572,298.8068044785873,299.37334737962993,301.5669515820814
573,298.8009554440609,299.40603160017633,301.31481312757774
574,298.88059164105806,299.50621106962694,301.07529870818746
575,299.0185456986187,299.4907621800433,300.72162324092
576,299.08241576144536,299.4419132798755,300.11772112211605
577,299.2285344393024,299.48802407462887,299.366090765122
578,299.5536538206303,299.7467892824614,298.9491543925797
579,300.02485406619087,300.2076191665439,298.9045960403284
580,300.4451103738772,300.60798855365533,299.02452941005316
581,300.51712211664625,300.70988633537735,298.7797620761396
582,300.2927209541144,300.5035965129296,298.40239477472727
583,299.9704545578748,300.32283215863544,298.117195310775
584,299.80102229553717,300.3236180551001,298.0102120277857
585,299.77684451972505,300.5156110086946,297.9453193410248
586,299.76182384288535,300.64158437546513,297.8248882796258
587,299.65576890501296,300.65688996257035,297.7306421016696
588,299.6309706914612,300.58873076370094,297.96472585739895
589,299.8271663317766,300.44378732781894,298.41782036284445
590,300.1577975994018,300.6118226429967,299.1687210924507
591,300.48425368557923,300.83029987410316,299.7273946753967
592,300.54327800186957,301.0274171535644,300.2709332135855
593,300.4403016301976,300.87038994226305,300.3989632739909
594,299.9543631856755,300.45680807762716,300.29531365903085
595,299.4238447805815,300.017405125548,300.05202239070803
596,299.0079336426034,299.69189759019713,299.9283803406808
597,298.8753542725207,299.6747285078648,299.9425356746558
598,298.8707635196143,299.7545381287804,300.0044288083499
599,298.78435986530224,299.76775068236685,299.9372290299496
600,298.75112181563395,299.74073886673233,299.9512969194097
601,298.8616758322939,299.8248486849132,300.1019696935399
602,299.0244933376127,300.0096744757065,300.5200913963301
603,299.31726132504576,300.360283278204,300.8954724877081
604,299.5466681115007,300.65333021591897,301.2268269960329
605,299.7373426694614,300.7167054281663,301.2579114770158
606,299.6800288803865,300.38721050470144,301.1727254994494
607,299.5160265084216,300.06954892585355,301.00009342180414
608,299.3083309758121,299.9209840917111,300.92559175863954
609,299.19245633010536,300.05709772596487,301.1482995223176
610,299.1713124676049,300.2431244702141,301.5484717855015
611,299.18579530616853,300.3348612192828,301.93502465166824
612,299.28026613894144,300.22730402381666,301.9921200607793
613,299.56768712240654,299.86630153125515,301.8543096019204
614,300.01700508080813,299.44339381230634,301.7947968624348
615,300.6071935114063,299.4061078139893,301.83186365551705
616,300.99266087466236,299.6294566087368,301.8155410956972
617,301.0976260261306,299.911651584265,301.47783328829587
618,300.8638456772557,299.72623910010435,300.7420950303322
619,300.60746487608714,299.37051922195263,300.026712159869
620,300.54986057716883,299.1784637383793,299.53635520034953
621,300.6054659240405,299.2271405269675,299.4262360079635
622,300.7285938275345,299.29405021705685,299.4004968765808
623,300.71994213274274,299.2329593085032,299.35431478945384
624,300.6666368336185,299.18624756956984,299.4306184120879
625,300.46708687901986,299.2488315789935,299.4234130630559
626,300.1605805326856,299.39104957623266,299.4213939298416
627,299.9678788685704,299.6565968991153,299.4719945794714
628,299.8333254083473,299.8040421250009,299.56140293376103
629,299.74647580365496,299.8866364945018,299.64280608915146
630,299.495737306659,299.6210352739329,299.3604901293185
631,299.2243676293178,299.3191843650912,299.0935418502991
632,299.04473272036313,299.05907904356894,298.96867450882286
633,299.126002081277,299.0755638206269,298.9969729019182
634,299.30150723500327,299.1649059091886,299.0072350311689
635,299.446970225373,299.1659991599835,298.9084638585163
636,299.5090226835487,299.06933525471703,298.9014858466494
637,299.77294907122376,299.1505161322471,299.03571088866255
638,300.24271565444843,299.4400968412686,299.40205072818554
639,300.710454338687,299.8535491674997,299.8527733718384
640,300.93847999887595,300.1312086270172,300.2484954436982
641,300.9326985411599,300.1777568234434,300.2946625644678
642,300.7068983487448,299.9707283942045,300.097460763302
643,300.43433543128833,299.6795349021478,299.8305481796228
644,300.30633631439514,299.504966854854,299.8097557040405
645,300.3469575277006,299.49348474879736,299.9169252190789
646,300.51607861856706,299.6035629047697,300.0699231122108
647,300.58944639158443,299.5992780116407,300.01549476632596
648,300.6724549986057,299.4273676870951,299.9818913663623
649,300.72643177379,299.2008268390636,300.0080965346413
650,300.8943199880227,299.2479082931009,300.12250460477713
651,300.9570405614303,299.59272928346877,300.3831689330914
652,300.88368879921876,299.96421365631693,300.53310698383416
653,300.57568659598525,300.0752993922318,300.5762147558442
654,299.8897826601371,300.0243819029202,300.2286408377503
655,299.1960195808783,299.91316490562184,299.9022444858668
656,298.6337720277645,299.9922370749182,299.64376854770455
657,298.4181379223926,300.1499205919356,299.69674745045603
658,298.4410068490545,300.3953606413724,299.81730936856184
659,298.52440129204336,300.43419246642657,299.85067344617124
660,298.71299422038607,300.3573583206614,299.6893879507424
661,298.8508101953733,300.23736078576553,299.49493781117104
662,299.04167892144153,300.3337224432041,299.3897419119092
663,299.4298385537782,300.54161680195233,299.5519333143917
664,299.85275744765073,300.81437572380344,299.79826364976725
665,300.0544665243104,300.9300722910221,299.96994375756645
666,299.96522627081083,300.7585296355649,299.8352260544927
667,299.8634285419658,300.4035662335968,299.39076066957995
668,299.92311263694984,300.1009801999467,299.104758924073
669,300.0321578548892,300.0801689173318,299.0707033752915
670,300.23203977530216,300.2037048225757,299.2636416086876
671,300.3597681670979,300.27851234566623,299.32648995101323
672,300.46010728190987,300.2497999312298,299.22259884621144
673,300.48923055755887,300.15917695979937,299.2017147858942
674,300.5915818871454,300.0008880277124,299.4063095481772
675,300.8475226098215,300.01118130550145,299.7916207970486
676,301.0929539698621,300.0180828152484,300.1285844795074
677,301.020175833674,300.028418522428,300.23304491324194
678,300.551434530922,299.70494431008615,300.14736381319426
679,300.02083111647426,299.3105543214057,299.9966733288051
680,299.79874172613427,298.9496867540901,299.8888129534217
681,299.8778540879158,298.8805181354098,299.81053248643644
682,299.99255465316946,298.96503807523465,299.827338648296
683,300.0237186081966,298.95040960298155,299.7360238706039
684,300.03401782605096,298.7989864170754,299.66027054863594
685,300.0292802065546,298.7591768884817,299.61999284538496
686,300.1227304579344,298.9089382450234,299.6296004662722
687,300.4068997039228,299.27626315626185,300.0395071882313
688,300.83469185059903,299.5657431082842,300.42714370798336
689,300.9701146568302,299.7503337874028,300.7199117666751
690,300.7036676995337,299.63319881296655,300.46943104055737
691,300.2717721908693,299.42093248441574,300.0856297035361
692,300.156638275019,299.36457434373574,299.88759601143823
693,300.28508200752145,299.4487639090391,299.8725049572009
694,300.5118422917903,299.602579567208,299.90813475037106
695,300.5363717594002,299.6239048469649,299.81047728274035
696,300.3848098734572,299.66682214523365,299.64798330548405
697,300.1991977186208,299.7801415902377,299.6055999081198
698,300.2285114413603,300.03490392207414,299.8800135600795
699,300.4190165431136,300.2954810696633,300.0218320847048
700,300.6451071640913,300.52138720151385,300.0657228766966
701,300.53744433914045,300.441439367788,299.6846091239523
702,300.15536555369994,300.18569684940917,299.2452527621911
703,299.71102720845573,299.71571265278845,298.7463619022383
704,299.45136595508865,299.36592232361676,298.57682903815504
705,299.53739913336153,299.2586609254078,298.6524001779017
706,299.685153281889,299.32811609640606,298.79986487934184
707,299.8033855739689,299.37534920876504,298.7534123946521
708,299.9005451430251,299.29676738438167,298.7449541339447
709,300.0982534937296,299.3961848262541,299.01444269033306
710,300.5154568475853,299.75481349148276,299.51058620644994
711,300.9372950010288,300.18539551242003,300.115231432706
712,301.2269678888122,300.45243952060815,300.4629450045141
713,301.03079383758774,300.3744697331188,300.55307217491014
714,300.43115884468193,300.17382515499895,300.308835116888
715,299.7139535984999,299.9073130613339,300.0089401564881
716,299.2854314766358,299.7388112040466,299.8443892840877
717,299.218378934665,299.6724106045026,299.8346125347455
718,299.2581229664025,299.6971455035353,299.90675229410004
719,299.1814971965825,299.75035370163135,299.91096920682975
720,299.05602232049176,299.71258330442924,299.93556676366023
721,299.07744110452785,299.6257469704384,300.00382827692766
722,299.40198591155723,299.63663702034233,299.9737028833865
723,299.79174693019246,299.80287466591466,299.94804644765264
724,300.1356616080209,299.9568294037402,299.8967330974912
725,300.2717877866836,300.0519736033577,299.93551062228363
726,300.25137544457647,299.96982251489976,299.78658806912193
727,300.2003022297818,299.9245480739682,299.489521882893
728,300.0907141554276,299.86328971690796,299.229541709793
729,300.115726193085,299.9855710748021,299.2188689617876
730,300.1975611112191,300.13451575467957,299.3149739172322
731,300.18456110731944,300.19000159440867,299.359508175779
732,300.0325961565225,300.01629081024504,299.279027296086
733,299.85851312035186,299.58170230589366,299.28222086749065
734,299.9617626329116,299.2819578838774,299.4477390146607
735,300.2250000687407,299.3431896584677,299.8017049684604
736,300.45650172588404,299.62284054582625,300.1438514507134
737,300.48932790950727,299.7672695000405,300.241975663902
738,300.32130746942534,299.5546328943856,299.9818402177953
739,300.1531063165541,299.30382644912623,299.67024697942014
740,300.12517002498635,299.20307058576304,299.58803065584084
741,300.38274364656877,299.30040565850794,299.6907407314507
742,300.7396057075917,299.41712372705877,299.7780974726315
743,300.9513218842099,299.4729694046541,299.65693265769386
744,300.8786456727857,299.5765350894246,299.60229813230416
745,300.4328345677725,299.792046642928,299.73445410529814
746,300.06961618309873,300.14857060559063,300.09142434882324
747,299.9782586904909,300.54670259989695,300.47374870915684
748,300.17524043770476,300.9140127365711,300.75131935272276
749,300.2284519969476,300.9582892459586,300.7849917445057
750,299.94677480028486,300.8048135214878,300.6423022355652
751,299.5056649262955,300.5463386849128,300.4719391135067
752,299.1462120988154,300.49390817937234,300.5545238712325
753,299.0709159667005,300.5886356551597,300.88450606635547
754,299.14089308752415,300.898385672727,301.3542433885579
755,299.20864649418724,301.18179310085094,301.67500954531437
756,299.1809057880093,301.20310952406743,301.70787976062576
757,299.2831098368452,300.8093395897999,301.4146505381079
758,299.5665549892013,300.33513016958585,301.0353747005656
759,299.9396579125938,300.27424493074227,300.8698125249808
760,300.17608061306333,300.4718148577346,300.9049538411978
761,300.1121795467506,300.55145125882876,300.87493910513257
762,299.712173464817,300.09916004650455,300.62859557272833
