Experiment,piControl,historical,historical,historical,historical,ssp245
280,299.25706353142897,299.13497354087446,299.2526142941412,300.1745468121403,299.4674282740027,300.8249926001237
281,299.0311468179678,299.11597288221463,299.44352086433054,299.98642499717545,299.5061614422812,300.43132014505323
282,298.31754100781774,298.73535365328325,299.4782141469014,299.69366325466416,299.3773313196021,299.8122928127079
283,297.61586119025975,298.26450538134185,299.50695066166594,299.261722337086,299.3325841342241,299.33489859633295
284,297.07132290706994,298.0206160827817,299.59271872802884,298.88725680891395,299.51102870805124,299.26494104978156
285,297.1384397485317,298.1099746286696,299.94858173956897,298.7193990154374,299.79249859970463,299.715435442336
286,297.2592584070574,298.16498704435594,300.2299930954623,298.7709275247564,300.0423573261657,300.2247005065843
287,297.46037718037934,298.16664430466614,300.3703553901665,298.88422842584356,300.2677073703879,300.5761554391642
288,297.6077534099245,298.18531156516354,300.4162127452178,299.1984943751742,300.5020965059332,300.76536615881537
289,297.8497744698291,298.43767004511074,300.59160398709537,299.5876018752367,300.6470161773891,301.01268653263537
290,298.245269792041,298.8504517549589,300.8208866873307,299.8808710026499,300.85202646566603,301.31455655770907
291,298.692220148652,299.2078125747405,300.94304001322496,299.7477467048291,300.90782899022787,301.65849176889117
292,299.0225843120099,299.3806425374064,300.91475369645303,299.3706406070485,300.876614278149,301.9438141749945
293,299.0115358845299,299.35813671589955,300.69004974185987,298.9391108436052,300.6562012917257,302.12137779784376
294,298.8220316471423,299.09857644329526,300.1665267395396,298.45895549400115,300.462996447409,302.1705850520666
295,298.65907088857074,298.6542653965841,299.61017987161654,297.9655849034198,300.28860911795994,302.11298058724014
296,298.49344375494087,298.2118495082214,299.2996873466797,297.6813152672012,300.253558006266,302.13831102298286
297,298.39733305651833,297.9616232359154,299.331672951539,297.73263030798563,300.3806897741926,302.3019795938348
298,298.2423015890761,297.94712926205267,299.48612321826164,297.8760327668628,300.61615864888967,302.6410568060656
299,298.19437081888003,297.9793207363078,299.5414062496147,297.7573143799356,300.739072357396,302.8532147620596
300,298.3260543040753,298.2575272155573,299.65793802969023,297.72540976753254,300.5749905697037,302.9722569934999
301,298.5354554602431,298.7228068834473,299.60506389137686,298.0089251983918,300.18588793624986,302.9911364881759
302,298.9821344379978,299.2412957906571,299.54740157188814,298.5844461402045,299.75782560570775,302.9344499771925
303,299.4196459337467,299.66375208680955,299.4563700682932,298.957134916511,299.35083870534066,302.58401431416024
304,299.81777125680543,299.9075823323282,299.3975047759771,299.0826843770482,298.9056104021351,301.98213452771296
305,299.9249491443727,299.9143037548532,299.107153873389,298.97176186205485,298.1334998793379,301.2109352263292
306,299.82341279599603,299.71163001638496,298.46548649222655,298.5839169415395,296.9982963313459,300.4338144194796
307,299.80661692103513,299.3778102192966,297.87742888297214,298.1328200461237,296.11267172184694,300.0116252018447
308,300.0401539215615,299.25639041829055,297.81835762034166,297.9663977719862,295.67425720661663,299.97020081944214
309,300.47445304775897,299.41712697081704,298.14370882868724,298.12552245948785,295.7686882798361,300.3422616661835
310,300.9632550228508,299.7158553421198,298.5777926443806,298.2598910938071,295.9004170803585,300.5810889339471
311,301.2856674204838,299.8383604910123,298.7471649115421,298.17622827057886,296.1337749138991,300.7882278973596
312,301.42678789938583,299.72361259036387,299.0080524689447,298.2786921551755,296.75201954182506,300.90171296017974
313,301.4053989926173,299.72008402469606,299.41850897118366,298.72668854904606,297.45975804933875,300.9834890118489
314,301.3605678196231,299.8977372679041,299.93164809325805,299.3953798708129,298.3866500398966,301.0417474496042
315,301.23869360117993,299.9446265721064,300.2340557041958,299.90267246936946,298.887574900084,301.0523330671139
316,300.88768788103215,299.8812130330363,300.2098978513979,300.0857793280265,299.21082900966877,300.835016198328
317,300.01017183541745,299.5371963565533,299.9271655838132,300.0371281845139,299.0102833997323,300.33638407543776
318,299.05371463454776,298.96942144683754,299.46155355509194,299.7685136991549,298.481273704903,299.5660394839713
319,298.26454421990815,298.36931851465835,299.0317421159412,299.42836114652135,297.9723832948971,299.1121438366523
320,298.0829049380888,298.1779319889384,298.84965539760356,299.1620729467689,297.71876291191506,298.9653872198165
321,297.99943965893414,298.40391132913857,298.9816054298739,299.1752789212263,297.8743941004184,299.25762086852257
322,298.11791508913024,298.69299977165923,299.30835587566287,299.36231034022086,298.0994257618867,299.5140818352315
323,298.2166303050369,298.7693460894232,299.5434107536278,299.5873431159915,298.3703230472759,299.8568281036875
324,298.42192086318,298.92799007262965,299.7220687629011,299.79161592041936,298.50351394281194,300.1716212975289
325,298.504906988867,299.0891558573144,299.818725919118,300.16660703909133,298.5046343209755,300.6002477017892
326,298.71528260112433,299.2968721642134,300.00114857265544,300.4804964286164,298.7090868738382,300.9910608403485
327,298.94962000342997,299.2270506297751,300.10958994307776,300.7116787033583,299.06618536328466,301.33859577530797
328,299.0064602724138,299.0757102538616,300.1012277742422,300.65632651677083,299.44277176535905,301.435875685291
329,298.67820504772493,298.742444130264,299.7988835584901,300.4154105228061,299.36137097487557,301.3391536332535
330,298.0786395674124,298.542901528623,299.29319236342735,299.89958003808846,299.02181501723715,301.0200772297376
331,297.4528864380674,298.41327160771084,298.8246152215931,299.14730389694387,298.66115497332856,300.71778005266395
332,297.09128669509573,298.42323501176605,298.6181118428039,298.8090258908242,298.5101997943119,300.578287004635
333,297.0247488865152,298.45528497651475,298.64978221940015,298.7641761144814,298.61054751257876,300.6394626651133
334,297.1144663013705,298.4543542480663,298.79947358708813,299.0069586215827,298.8395390085334,300.9827090469887
335,297.10363788499006,298.48174335888893,298.8256177804015,299.0862717596702,299.01821244062006,301.31427902854654
336,297.11194061030847,298.5866287493107,298.8861569600435,299.20805066394576,299.2648838611097,301.75863912319124
337,297.31119161882594,298.751618611805,299.0532760683806,299.58745470745714,299.82882772675885,302.03404839245934
338,297.7708359554641,299.0445333984208,299.43594392606695,300.00084805468356,300.43429694050025,302.28274010817495
339,298.2361800374121,299.2649478606685,299.8651722930235,300.415045176883,300.91655102074395,302.40012223155753
340,298.69431531336505,299.41347432581796,300.1117743427215,300.43953612648596,300.99006998664066,302.3305154262534
341,298.9412115879405,299.3123528826195,300.1255474251004,300.18279079696805,300.87759906226984,302.02480098551274
342,298.9739866479097,299.05924428121665,299.90470995026493,299.7616085918692,300.60534413934505,301.3784016067896
343,298.8442580831052,298.77748112409034,299.5522043003269,299.3884172047974,300.3404793064685,300.90120819707676
344,298.8558134835002,298.60829317549224,299.46968097720645,299.23777757122366,300.27608256720845,300.69052892004487
345,299.0708736240999,298.7709904718846,299.63240515441134,299.3103823766656,300.46194557641587,300.76018051992804
346,299.342311948636,299.0309401045494,300.0249552514038,299.39771036690286,300.7724793693867,300.88083584976135
347,299.44692726536437,299.17088806749894,300.2688471433641,299.3000535542696,300.95965667890977,300.9636993208402
348,299.6287664318739,299.0710590344216,300.40745058173366,299.0290432232629,301.062488103942,301.25085252759243
349,299.9582007972129,299.0787615946908,300.4123271779588,298.7049883818977,300.9162731496994,301.70816116164207
350,300.3961750591096,299.3175450775818,300.2912919625649,298.7579565870275,300.7479166149884,302.2710275759261
351,300.69350907840175,299.4959563852605,299.8980545223794,298.81777592956996,300.36078743881546,302.5594227910448
352,300.7255016782796,299.5505731148618,299.1732920608022,298.92093946396375,299.6866174972658,302.52749499313904
353,300.5382202148105,299.36338343550665,298.42982052608386,298.5771141696379,298.7947963952924,302.199545867468
354,300.16873018116945,299.1547419399346,297.5817181142575,297.8242502621365,297.9698978655606,301.5600926676748
355,299.6831461943386,298.90918151596003,296.8434713140889,297.0993000902253,297.56322993019097,300.9464778135405
356,299.32523900515383,298.8673915096423,296.41667330992976,296.6759461070617,297.5046916864585,300.5260877785746
357,299.23214648548316,299.09674925548416,296.2897633763883,296.7605686068639,297.6103715484211,300.5280782897094
358,299.43771162467004,299.37474259365916,296.5813394788364,296.86366961587754,297.85244668570425,300.65524346536927
359,299.7905026616924,299.5803027336142,296.90041260773756,296.954434948127,298.06689565598305,300.76416718607726
360,300.0683053803654,299.8200588650664,297.2485229365663,297.1789852011418,298.4026611448351,300.76519457524586
361,300.25937367745536,300.1221319155034,297.65850155384436,297.64048240960943,298.758365554898,300.8320462670485
362,300.31020720332,300.4535251521647,298.13622128857713,298.26256453270065,299.2279868302817,301.08992507053625
363,300.32216818613034,300.6532781973885,298.80483878333763,298.72881525949805,299.52168704113933,301.4323033294227
364,300.0683847031061,300.5189467937668,299.23990068879897,299.03768424899863,299.53811668048905,301.45869472060525
365,299.4940612523785,300.02293909190104,299.26065943651355,299.1857597574503,299.263518813119,301.098652774053
366,298.798039586025,299.1486760441979,299.0198110048021,299.2091432973012,298.9302503408934,300.54891376743996
367,298.389194320194,298.48146736093605,298.6976417170492,299.20829519887343,298.6546221535381,300.12592063298797
368,298.289177003236,298.1753872819284,298.53421708561535,299.2432079040177,298.4906399072305,299.90565012441465
369,298.36927412470936,298.3066913043267,298.4896975370621,299.5200590204815,298.39679477877326,300.0428977304962
370,298.3904860270625,298.4429241129873,298.54349297411227,299.80758224319794,298.36593406637934,300.41749845401705
371,298.4961355172781,298.5371463442796,298.6007458347628,299.9466758413155,298.33003823424923,300.87228734577934
372,298.6777843846171,298.6601263948432,298.73663889420453,299.9357818045707,298.26152175367815,301.284205062675
373,298.9877229990286,298.8656752029762,299.02165938403823,299.9409066460373,298.40219163330795,301.55091388935284
374,299.3252938702291,299.2610267210828,299.4126030225228,300.1619687683091,298.727173051697,301.75883716625384
375,299.5899692870733,299.5418530262462,299.83234913003497,300.34266472273595,299.1698424468289,301.73269397613905
376,299.6867505923454,299.6570114635812,300.00465157443415,300.35303316235303,299.47845741763945,301.7296467221997
377,299.350314958046,299.5633054490766,299.85402261532386,300.0954081467864,299.4793530203861,301.4561458980161
378,298.5272681318679,299.1875040817734,299.33381756283273,299.7472391410301,299.25912470372845,301.03495527130997
379,297.75504428503285,298.7005425575892,298.83283573261724,299.3759944257443,299.02437438094404,300.39272112919383
380,297.4657223107891,298.3557918869947,298.5654381218739,299.15527410569183,298.9066863635854,300.12117675337896
381,297.64260806544854,298.39019827423175,298.6802604588059,299.00818809102833,299.03541190849677,300.2334385932803
382,297.9822272219952,298.59279817144255,298.94706999568666,298.8951070581458,299.2082155128657,300.5347539038988
383,298.2770933557078,298.58873877333554,299.20336338850893,298.75789149918296,299.419340392013,300.5773463535654
384,298.60024572990756,298.36226583026587,299.34971646967466,298.6199832052019,299.7034409204786,300.38464902991774
385,298.78016652984473,298.5519601833882,299.23811989849554,298.6284041718781,300.0767765313464,300.21960143020294
386,299.23731203657695,298.85781275178965,299.18096819843726,298.8321852950243,300.5464481611351,300.4330892885652
387,299.6314582642007,299.2031738749183,299.09893291646813,299.09085468562495,300.8219698207452,300.7417175386198
388,300.072494464092,299.0968543414046,299.04784724797673,299.22661952473464,300.8197608778474,301.0457312159685
389,299.9974263193257,298.9636837025251,298.68254014134845,299.03714902037376,300.50005779554954,301.02952462049683
390,299.76465176393674,298.88351278807414,298.11356946300185,298.5593591310069,300.0609846501946,300.691736757931
391,299.4116878603177,298.76052521325647,297.59960198298614,298.0532183435929,299.5889666345102,300.1433941469376
392,299.2969215526923,298.53396731744914,297.47060181786986,297.6147139717138,299.26790895034134,299.82432131418255
393,299.4221493368575,298.31991129467906,297.7110104623873,297.4412105670695,299.25302486174,299.9539221445501
394,299.6300071327965,298.2823122355232,298.0818978392892,297.44711222788965,299.4166023780173,300.21370059956115
