Experiment,piControl,historical,historical,historical,historical,historical
281,298.90950518777606,299.099042121076,299.4862427318013,299.9697498156264,299.6753868290154,299.3514823695773
282,298.6877549848109,297.77744415495926,299.295673533579,299.3631688148575,299.3829166892887,298.9646864627828
283,298.4758204169521,296.86059411078656,298.79102981617655,299.13569710919086,298.9476858857203,298.61535407161836
284,298.3764631872713,296.6154285035998,298.36963099473076,298.9822452152402,298.66416906351566,298.4517342945967
285,298.43655020902105,296.72995833350785,298.2135324621159,299.14923372896266,298.4879316162814,298.4281877628323
286,298.5545012148766,296.8817567443704,298.3330636589263,299.2707912221263,298.3695941525071,298.4757265510895
287,298.6869352146246,297.2445753532697,298.532354363193,299.45314688985536,298.2161905370952,298.5429130294606
288,299.00037152980985,297.6952058550759,298.7690042158199,299.53320763129904,298.0889876300117,298.75150493855494
289,299.4646730006743,298.27907369724784,299.18562886775516,299.7627615261958,298.14104635238704,299.14461771081847
290,299.93227123796004,298.7967366504822,299.71252370718145,300.01638436901,298.3052787317185,299.59309827450096
291,300.1178202378185,299.3387089530724,300.3045577341057,300.2768082945403,298.66163607494354,299.8603441331568
292,300.09383184773293,299.6370771047272,300.61574667298595,300.10500254584014,298.90908424114303,299.92115808281306
293,299.9624982652909,299.4385167658821,300.5096013595904,299.5649567777139,299.0405721963854,299.84065252717375
294,299.75454670561794,298.7627153466789,299.8165961586125,298.7072347897822,298.89424940147904,299.5850062230342
295,299.563102418484,297.9640670431464,299.061950576057,297.9894003904554,298.61620010203717,299.2865331471105
296,299.5341824601981,297.4455233183346,298.51597688025487,297.6097870347957,298.2248270378466,299.27417016038237
297,299.7960430324431,297.3611227804963,298.30584713099284,297.6530266169918,297.8472306864098,299.4523790444493
298,300.2833475880455,297.4180530321214,298.12236336904886,297.8802333358945,297.6199382404689,299.63778346818526
299,300.6950429368501,297.5421429170306,297.70463551029957,298.2306399272373,297.62689752111856,299.59269730191295
300,300.88342952687054,297.7225659969554,297.4226758282245,298.49709787232837,297.92935030971154,299.62735051627476
301,300.8009216064591,298.2261074540134,297.44056855345326,298.92467690973825,298.4226212297081,299.89627592470475
302,300.60548446181923,298.7912273224126,297.87281420561754,299.31292139324455,298.89979303260867,300.16953305668875
303,300.2831123130852,299.19121805715594,298.4027317971718,299.58293999402804,299.3349256230434,300.42908949212074
304,299.52717798835585,299.36620433534193,298.74108515316726,299.71170894171865,299.685299867737,300.46622275862893
305,298.5102608795996,299.2285887691158,298.8935242754569,299.48517279783766,299.81801801125135,300.2400931436758
306,297.6306811752186,298.71048430467937,298.8242657770406,299.05258619387973,299.6611937389088,299.67057905783116
307,297.2481284266952,297.8711675465254,298.7810024889154,298.4821808405622,299.3341699695014,299.2294068958767
308,297.02350171692865,297.14494250301465,298.8094309225642,298.13350621434483,299.17109127915774,299.02328413769055
309,296.79294728788113,296.83881468476903,298.9730041321693,298.07095449568914,299.11304878422817,299.00658166302065
310,296.74886481285904,296.98610110394725,299.15731727153076,298.20774220653715,299.2678222722433,298.9581906168947
311,296.82783083151577,297.2868690311475,299.36876963867564,298.2852353975397,299.4246486826174,298.957536368905
312,296.9729185035577,297.630707844651,299.4769637172492,298.3291271148216,299.6430316883829,299.02029971872867
313,297.1277398395716,298.090656705876,299.73901055501307,298.5832439987411,299.83279727432813,299.0575566118542
314,297.66221514140153,298.62620361255017,299.9851732233913,298.9656385405865,299.9237704992356,298.97535434215274
315,298.27376897872233,299.21027446226617,300.2149870913045,299.50137328588124,300.07691144224987,299.0099969190605
316,298.7427538491763,299.6368105410808,300.0854999100455,299.7832914680114,300.0681326123627,298.99258002938785
317,298.74142004914637,299.6956460105905,299.73482276872454,299.8624467773609,299.79636377556557,298.9258646514697
318,298.43422331738185,299.36963600013945,299.1866474890383,299.755745910887,299.187520201877,298.40081617693454
319,297.8861741152732,298.9878857025894,298.82049091923415,299.6309289744445,298.5104802009861,297.9685970907539
320,297.51741191016725,298.8442169931759,298.7855521363216,299.6751764695656,298.20390385425463,297.67186146189056
321,297.2773313833156,298.9519995271739,298.8798804095497,299.83569339297185,298.1044135000434,297.72716442479776
322,297.26558411035677,299.169593826409,299.04378065108654,300.1689780031351,298.1995799462034,297.84331359428273
323,297.3182472051082,299.3079540303484,298.95798026542036,300.3678556143209,298.0309514509832,297.99594847333725
324,297.5365283321951,299.48693987193036,298.96049402576995,300.45457369746595,297.7338001324298,298.2732006759043
325,298.1709076348538,299.81486235087976,299.09311596195136,300.51338796577073,297.41243182353037,298.63405151990133
326,298.75942615566896,300.2598350693411,299.3293411490451,300.60386977436616,297.5184580878913,298.99440372140054
327,299.30753337915127,300.4607730135374,299.59713777272714,300.68020951125317,297.9866357510463,299.31059801083967
328,299.64163771314355,300.3623434216965,299.6636122426882,300.5039605442384,298.5016700961071,299.5624715492912
329,299.77517846547966,299.9838535280347,299.5181947666437,300.0221293751291,298.6321796033639,299.74846632848505
330,299.5186927890602,299.5561828052522,299.0830780642012,299.2665550530018,298.27987634161855,299.90307095796214
331,299.02802689269384,299.2364508726353,298.56119545207616,298.67339827289493,297.7582838627514,300.10032948076923
332,298.505193921106,299.1633964714793,298.2323812649691,298.415848264833,297.4927818294174,300.26202671371516
333,298.2814908885144,299.3451987637624,298.25049787295063,298.4405171059259,297.4833408428609,300.4276664131664
334,298.29182714433864,299.6696469653823,298.47774420981006,298.55086254028987,297.7186866634499,300.6152626689288
335,298.3641409664015,299.97205886152597,298.63950179264106,298.5770170596611,297.96466588797824,300.78447712551326
336,298.48398927895613,300.04819001228225,298.7335420624118,298.68474180811046,298.327086451135,300.88331557497713
337,298.8100352709152,299.99655869615475,298.8837632520424,298.91874552487803,298.91113384607206,300.82224698821864
338,299.50088986692793,299.8279116246245,299.21443890846535,299.24535645995985,299.5565838870329,300.59938482724124
339,300.2017401537664,300.0617615658645,299.59397834353376,299.43288234726276,300.2563619254467,300.3359632195422
340,300.53978875815807,300.2455026643083,299.9188974187241,299.3237799390646,300.58703348173134,299.6872664023965
341,300.2924924825097,300.28376137615413,300.08075430828467,299.03125680614926,300.36817553836516,298.99019550812585
342,299.5137091995994,299.86316226215,299.97761595600787,298.662539297264,299.71903742070134,298.07934315836104
343,298.65185640822205,299.4192854389814,299.7291045675434,298.33439277051804,298.93017082455873,297.58166644104745
344,297.8343258127084,299.1105325567291,299.42739328803583,298.12481990112866,298.45888427908795,297.35358933519575
345,297.2527071249553,298.94775491519755,299.4617866322965,298.0222773812215,298.2454279624281,297.43936579503196
346,296.86347521119836,299.0189249502203,299.7695166722098,297.980595287895,298.4345949674297,297.58727402335086
347,296.83606738856196,299.1680454807064,300.1593922702998,297.83278783059313,298.68561481422125,297.83783963438896
348,297.1603072712865,299.37835732676666,300.3792531295435,297.8038352684494,298.9458086925408,297.96977515887596
349,297.8068957770816,299.6628682882874,300.46926180931376,298.03090132859734,299.1614623772864,298.07178414621393
350,298.57778019894573,299.81637830354265,300.40042160865465,298.4889732574272,299.4149385302683,298.21091923289856
351,299.29664784740436,299.86214153807543,300.2508898447173,299.0329889379173,299.6706372324886,298.60219063354384
352,299.8565487374106,299.4644799230362,299.9320267887856,299.37413692188295,299.73593883791494,299.074806997204
353,300.0263065089175,298.9975735976512,299.5376847015282,299.49460176203564,299.5328958069694,299.2805844389432
354,299.75311041433787,298.40597302517705,298.9065407198668,299.08540215303276,299.1164179112353,299.1475738909599
355,299.32900548131,298.0223807546925,298.3975952716119,298.599730876216,298.7679708228054,298.8348718103705
356,298.8721373023254,297.83740488527786,298.1412378929551,298.25473662192275,298.67018561101594,298.5675239673572
357,298.7088848078219,297.716793086761,298.3431768148627,298.10625403026864,298.8124399090329,298.39078150000904
358,298.74772248826184,297.5584052490041,298.6026394090003,298.05330496777515,298.99316356843127,298.2446819825982
359,298.8798620563153,297.433276437335,298.9211500621375,297.9641352435072,299.1554606372313,298.03022613230104
360,298.98466052339876,297.6373127443527,299.1758137834336,298.05609978704064,299.3198372646547,297.8435509260399
361,299.1602618020161,298.0410447185879,299.41229646726737,298.4132089234817,299.77657204359093,297.98626988766597
362,299.42179136538556,298.5329988011486,299.54800398068795,298.73048030726477,300.26078259247794,298.37448068646387
363,299.54162177280983,298.87003007270437,299.65674550910325,299.10469973482185,300.77994658090853,298.8941363381476
364,299.35312473019195,299.24481324536845,299.7390351433729,299.32750577968073,300.8698280226585,299.28434748631787
365,298.81688316757777,299.44747604051196,299.50294393696294,299.42094612692966,300.36750267597,299.42055074268285
366,298.25632397652254,299.4534596486905,299.0005060367104,299.152013707771,299.3068609651421,299.31225985911624
367,297.76221210712606,299.37068356448,298.4456249057535,298.8068873848331,298.31848321079525,299.1128011224004
368,297.39458681295645,299.2821538101828,298.19110882545937,298.7371437839237,297.7994071635285,298.9767097233453
369,297.1546012328626,299.40836489427915,298.1222741279049,298.91560180040614,297.6306599021682,299.05543750396345
370,297.08806761051113,299.6100771167714,298.1786253792775,299.23415561042106,297.6842900181161,299.11461594770213
371,297.17579674435416,299.7942797854928,298.11354571079727,299.5614794517472,297.75413124043365,299.2199400389389
372,297.42857321069215,299.90413846066605,298.12170089182206,299.8794567733069,297.856399525322,299.21296791823346
373,298.1497212688104,300.04760022392423,298.2202093078178,300.1791149435597,298.0641542210472,299.315194170958
374,298.9789559600885,300.1679025355456,298.4951927205248,300.43336461614376,298.3501082550515,299.51983115088353
375,299.66266642726583,300.23830373877087,298.79012860660623,300.7722131602993,298.72789565745643,299.98720577170616
376,299.8691613167812,300.12096283097435,298.99156630485214,300.92337581540374,299.00970322183963,300.3884119638422
377,299.78652582983347,299.93569556306016,298.99084247494244,300.73631027793243,299.03391112533427,300.45529801340535
378,299.3749664139518,299.6151711568381,298.6569920384391,300.1804858881151,298.79202381059673,300.0275703531916
379,298.9081827509977,299.23249430581143,298.19413241514775,299.6829982335266,298.39028123449606,299.4384966450036
380,298.4192760130571,298.8097469994541,298.02014285486104,299.4688940107569,298.2323550117412,299.0600912212421
381,298.1885175576769,298.633284525839,298.12249771526825,299.5183260540069,298.39381028930853,298.92708362782673
382,298.0116834422658,298.69836411579183,298.3523427677025,299.6872419236951,298.67632226318756,299.06092893252594
383,297.96932703065323,298.92586478854605,298.32652778074345,299.7670552298471,298.9146083389447,299.2473453884009
384,298.05833944694035,299.08347756873013,298.34505100827755,299.7514428400897,299.07988855551866,299.428095719469
385,298.36459372681503,299.30594432087815,298.54113722044,299.70222516065434,299.3300966197987,299.66522704371005
386,298.9025569252947,299.4884240052133,298.9638838695989,299.75215648459175,299.7045370816136,299.7691008737165
387,299.4796471487469,299.6531487686066,299.4480785370352,299.9453013275342,299.9616847559143,299.6902362929921
388,299.75719036879406,299.61436931574787,299.80258318988245,299.76244092738625,300.1440754779517,299.4034332672393
389,299.5862758199874,299.4509747471372,299.888481711667,299.190321875582,300.0800782361241,299.0835852775169
390,298.9597183030765,299.1053190604635,299.571739342647,298.38479702356364,299.6802356320275,298.8576560703989
391,298.49468190979945,298.84576193157045,299.1632747080614,297.95001583406815,299.25453300508275,298.6066213436657
392,298.36688392866625,298.8324704894917,298.83846087610954,297.93442285371884,298.8233867483041,298.4104587190476
393,298.4525403150785,299.0879408025969,298.7620447681832,298.0749701630445,298.59380654610624,298.3398397579479
394,298.64628417814066,299.46985354543403,298.7476025269978,298.2037047006383,298.3591275138114,298.32627553445667
395,298.75995291417206,299.81703571288045,298.7267223776811,298.2680208796983,298.0705564706667,298.23315964073316
