Experiment,piControl,piControl,piControl,piControl,piControl,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical
396,300.1838833090608,299.9861509796087,,,,,299.4064844499328,299.7637042571921,302.28011857595925,299.7123242590785,299.3805725611581,300.2954541532463,301.03367099586575,299.8837918928529,300.28413412994104,300.01678952011986,302.47719981779346,298.4951672858003,301.5134619912412,300.4954539148261,301.60565600377663,301.00025607204367,300.1046920766094,301.95494136814915,301.10829276325205,298.71023066799256,299.644555026923,301.88995504320013
397,300.07882357309813,300.0517421730837,,,,,299.6038047492373,300.0351812578277,302.39588507811055,299.56518583117435,299.4735411386086,300.284930443926,301.2593674894779,300.1218280845516,300.6770466784273,300.02788944791286,302.31537052225764,297.9946111276776,301.6504566217263,300.5568887192446,301.6611639821366,301.1573257071347,299.7077505949956,301.92267804144404,301.21978403082306,298.55877651111194,299.38067463624435,301.89997612627946
398,300.02454183228184,300.16903473849715,,,,,299.8401761833054,300.2422971227448,302.42112595032756,299.5618493383312,299.61743736400257,300.26994584753714,301.58922032002755,300.42456841210554,300.9522251580858,300.21117568803766,302.2519440179236,297.8277297401316,301.8309538934498,300.74903809985557,301.7650285683236,301.4967760040509,299.4725379401386,301.9732700059682,301.29329407517,298.73138614743357,299.4861086432913,301.89209889893914
399,300.09147272203984,300.359793746672,,,,,300.12520166896223,300.465295774863,302.52915162019195,299.7859567326079,299.8285239488328,300.50189764420924,301.9777950363865,300.850434881062,301.2125156611012,300.53819365870214,302.35667392493355,297.74530429402074,302.0110657848644,301.1274813991035,301.97199218116594,301.86194305382406,299.4792884731162,302.09743335155076,301.41440953258325,299.12842915002057,299.8426165851015,301.8551421297848
400,300.13028247460244,300.3512051408447,,,,,300.44599190011814,300.5713262803281,302.50344393316396,299.9791002277486,299.93056020646543,300.6725001779082,302.298396788782,301.210989542797,301.53230155600363,300.71777233367584,302.2383938279615,297.5835954959243,302.13961827801865,301.57015661835015,302.16120339881394,302.2045522663976,299.3629380860648,302.1745236626561,301.5597867187524,299.43595356225245,300.0948509170696,301.6800874927075
401,299.977063782986,300.01775510310864,,,,,300.56280055168185,300.4475743443938,302.0282448171427,299.8852721349951,299.7611760818758,300.58035005280834,302.4040157003753,301.31014607807515,301.55992203204573,300.6609716215696,301.32777623684166,297.0696911654492,302.0402375401787,301.7329595281091,302.2603715812866,302.22818309046676,298.8034398828447,301.88139680998216,301.3787668812964,299.3544834074058,299.69738537942607,300.8588309091975
402,299.50423126051675,299.42912440680067,,,,,300.37580637063473,300.11638054189007,300.92073305741604,299.62940233288697,299.3655164474755,300.16860973779103,302.28116014694996,301.05425991469434,301.2711379281409,300.02660116614464,300.0261621198503,296.5395941323987,301.6095132144533,301.6185673771044,302.0946922185826,301.9933951717137,298.1550820309089,301.02922909342533,300.73686412284536,299.0029644985998,298.957018220679,299.5965522964415
403,299.0443002761483,299.0379198088988,,,,,300.1388020815236,299.8170367301752,299.88463340748865,299.4055536140099,298.9958944406143,299.99272816987127,302.0525041830452,300.75983512297074,300.88094995501933,299.2481622537587,299.08959583730575,296.2979382917629,301.0767982366148,301.41054849973926,301.8443628117549,301.66926728964063,297.7922166576571,300.1661609063619,300.0472399058906,298.7499108092276,298.3603877196137,298.4825995756241
404,299.04673008916654,299.1060062820668,,,,,300.1349953111717,299.8446259037848,299.416867020866,299.38596767730627,298.94865632579393,300.1891469170494,302.00967715708083,300.75810669830383,300.9138561979389,298.69048388087884,299.04084190582347,296.6865538320558,300.77321771602163,301.4378636679814,301.8436765275209,301.51124780033206,297.96097333732007,299.84285104943666,299.82953291325407,298.8734956650082,298.323526197182,298.13826789493777
405,299.59552015017397,299.6210048458683,,,,,300.5493624552831,300.1294495223923,299.67204856127654,299.60782537782825,299.31835811355955,300.71331919454263,302.167460124042,301.1104886989187,301.3569739875979,298.8183264300057,299.55794917439266,297.42263448484044,300.93122920352016,301.66667507453553,302.06726365832606,301.7149837224254,298.4683284927703,300.17614054864913,300.1240841525066,299.3580570478566,298.7396207936894,298.44375186894797
406,300.30428162434174,300.254588613219,,,,,301.01729395413446,300.61788815703216,300.0158842526727,300.00976252154555,299.8777650926396,301.2808848424527,302.28776776879255,301.59854441562453,301.8243659437975,299.2575345859757,300.07404947115936,298.08552146930964,301.2917837504147,301.9490016920017,302.339015996485,302.0105160763961,299.0130061708325,300.7104729636596,300.64348331733174,299.8116649952238,299.2408602015046,298.9759962628669
407,300.82765991144555,300.8074916175504,,,,,301.4522795656778,301.0773807855231,300.13350301217883,300.42581634011157,300.26513091111246,301.7288246331029,302.19205501009884,301.91214173671443,302.01400447842434,299.723533092673,300.16136722661025,298.4120511226261,301.5197760592013,302.0967830186649,302.35256915788074,302.2357526168193,299.4224431949221,301.0919221166865,301.06011240714224,300.04315800537086,299.5773932950174,299.2151384160063
408,301.04806779580554,301.0664718123883,,,,,301.5842363267755,301.45257360073117,299.96224866538563,300.5940411168779,300.3349987104419,301.97697748934746,301.99909941667477,302.08038233298515,301.91972386339893,299.9211055111457,299.81083117301733,298.42210600342963,301.51431702282076,302.0711796573848,302.2862202612073,302.18758076726317,299.5905597675957,301.3033280709023,301.3141046257399,299.97083968119205,299.7003567498722,299.2034235937922
409,301.15710563703294,301.2381181787942,,,,,301.7446145757013,301.7370607530111,299.7214393221396,300.5771146346564,300.292155039783,302.11480810379686,301.8645053637877,302.15167338415966,301.82998207464146,299.9970017148849,299.28075074494325,298.4617874429435,301.31388991404947,302.0172825192523,302.13672603123285,302.13157909945824,299.68480036751777,301.2298706721921,301.53195679862085,299.90335209418225,299.8131681274518,299.0637118530389
410,301.3310642809411,301.34263993474684,,,,,301.8120238172733,301.99155138381224,299.6145691203272,300.63048719046543,300.3076235225381,302.13948765433514,301.82984245189857,302.2990801851766,301.86290016192925,300.0695231069293,299.0065178009908,298.64589009765854,301.17213596892674,301.9016436561328,302.09898707769634,302.08765717184974,299.8013144700183,301.0810986906027,301.81525321146677,300.04941793716574,299.95823803548365,299.13887935244946
411,301.677927104666,301.63544324995445,,,,,301.9942101589697,302.20287129517806,299.6481421087001,300.8268589351171,300.47108424096257,302.12948895967213,301.8199985635544,302.29701045795133,302.006807949067,300.1298045024964,298.87213740364547,299.0050428728486,301.1664776754266,301.92930104100964,302.0220711020142,302.1198880499515,300.00375074328235,300.991588592783,302.0976602232799,300.4142835409261,300.15266476609037,299.36283477742177
412,302.0276985145979,301.9072623644031,,,,,302.0887522365772,302.2741047767329,299.59489053853315,301.0864172049881,300.68550998961786,301.99578570214345,301.75152761096473,302.2031915473213,302.1019070295558,300.27167646250933,298.6660062305451,299.2496577709741,301.30322420620337,301.94708110894345,301.9699924563091,302.0819026108888,300.1888714135126,300.75272268020257,302.25997735548964,300.791578619085,300.3400683414589,299.3786449816011
413,302.22749262860344,302.00708249978766,,,,,302.0289508344709,302.17845151850656,299.08853227068215,301.1360329436857,300.7232542258478,301.5958750549241,300.82108683149676,301.92355318911945,302.08239297859126,300.3105358691829,298.1650174339659,299.3611993292991,301.3108801728724,301.7266567645473,301.22769624798667,301.74240215874073,300.04844647492973,300.0868747926221,302.20061246144564,301.0383290822023,300.33914506046443,298.9271844185752
414,302.17841928512513,301.7414648081033,,,,,301.7308261138298,301.88536300153015,298.2196682940434,300.82750493505523,300.50379655791215,300.8836744551213,299.57862183955945,301.3496621536638,301.6823344604333,300.2168049746087,297.62839814375803,299.3492995181489,301.0883490984482,301.0876769338683,300.1248318754944,301.00008157131947,299.70173876395717,299.0534332761078,302.03024907984144,301.00949662490893,299.9784089811021,298.05942593637843
415,302.1621895722122,301.5213411191364,,,,,301.39548327929424,301.7153360937044,297.61849770900386,300.46563962002756,300.19637240076804,300.36653339012554,298.5396041598514,300.8263143206203,301.1027164216646,300.0822959955843,297.27413371343977,299.3318279498353,300.752599780137,300.28504921775163,299.13429188245084,300.31236441970606,299.41011309073633,298.2496227098213,301.85167775926647,300.9481217373307,299.5069197139573,297.4450048887192
416,302.2182828612593,301.5898898710852,,,,,301.3875192547612,301.7483400399112,297.7253930551398,300.3275200890718,300.28099701453135,300.32625716128393,298.69800082248184,300.4405152240854,300.63925704784634,300.13292823360433,297.4435920534654,299.5306408629385,300.52311294652196,299.7507126750871,298.90314838038256,300.0211746901294,299.41447378110826,298.05842667391653,301.9213440758906,300.99216646262875,299.40846976780875,297.4335194392141
417,302.3722826542096,301.94075290207223,,,,,301.7255998253852,302.00957620433536,298.34320403209153,300.564810747684,300.7475211822066,300.60400797330607,299.48554560422576,300.593427221864,300.5499948096024,300.52975724687025,298.00885567738914,299.9091324961083,300.6766332047195,299.694596437429,299.2937773300592,300.24168077021176,299.7405529288612,298.3469035490272,302.17446866835024,301.33294834921344,299.78795133528644,298.0053255833287
418,302.45138245307743,302.32141303208635,,,,,302.2240110514912,302.2825232412966,298.7822566302712,300.92473263757626,301.3691742999615,300.800289884208,300.2490607849145,300.7694803432912,300.7262849183988,301.0496324334694,298.62813800951864,300.46606541634037,301.08273989272647,299.85149610597296,299.76086921107094,300.59958216320484,300.18332349390244,298.7809231241406,302.43540914197126,301.66784962981814,300.31754669647984,298.6805736660895
419,302.39347578007056,302.42934170039865,,,,,302.3287388986676,302.364407183541,298.70827798282494,301.19491785026315,301.7170652854822,300.536688238335,300.6238172511808,300.73895056297107,300.6454140886942,301.438447916584,299.0047863079546,300.876419426171,301.5679876095473,299.85629009031754,300.1118332773763,300.7375583651606,300.5773808225901,298.85323298993757,302.43994139030093,301.89210913728067,300.60324104037517,299.09162896403257
420,302.2707616428825,302.43281484662555,,,,,302.3417859531428,302.2687971206058,298.3801206512591,301.26562814586356,301.93943704772533,300.1372492786206,300.52560509273053,300.39881686073323,300.19191661942415,301.60128322590623,299.0857166612769,301.149178122568,301.8959000281669,299.6074390977839,300.0224676626435,300.5116123960421,300.7452619397059,298.7510558727126,302.30442047180617,301.9245047294224,300.67550770417193,299.28547724579215
421,302.1625517687458,302.3205961763661,,,,,302.07308375359554,302.07551929381003,298.2335179253358,301.1999571717813,302.03418610462023,299.6262106334046,300.3153974317297,299.916731247394,299.71689148259435,301.59862210785616,299.209958894798,301.31738918660267,302.1645587536738,299.3572141523369,299.82155417401873,300.0828680723419,300.76129621566696,298.54804533791975,302.20645115933513,301.9209788438575,300.66858255121906,299.5734347506693
422,302.10594562486204,302.42369930854437,,,,,302.0265077758258,301.94546479275726,298.37503070036723,301.06558589479005,302.231319456784,299.39517892221716,300.06961580765807,299.584283586454,299.3698428721573,301.6420001339899,299.48127721446696,301.47466253344646,302.39043908232424,299.2566551127709,299.7539380213868,299.70780943304436,300.8515523525594,298.5664725599523,302.12760406392243,301.9270750212174,300.73850502786456,299.8710220877138
423,302.13987892990434,302.5966115173951,,,,,301.92855526237093,302.0254759488996,298.6161002763616,301.0638819343494,302.31874485133665,299.43565375360555,299.87759578589083,299.33125795206644,299.2867631079375,301.80084247669726,299.9308164996775,301.72441199156873,302.54308859432757,299.23143091760494,299.85005177667904,299.4207317524809,301.0150129823128,298.74176642588776,302.0615844318188,301.9249185763538,300.8012489995535,300.1602018038903
424,302.12149392596797,302.707248212752,,,,,301.80381290549843,301.9556059712677,298.6544633307214,300.98683465287303,302.41291365379305,299.32707003014997,299.55451163147103,298.87485151682944,298.7930604084498,301.88774122501513,300.3513025452762,301.8586875363619,302.4943949213389,298.8514825296252,299.5569028942624,299.09809762130595,301.08101780184535,298.86496798606737,301.8420722207229,301.9173595261122,300.63696880894696,300.1728260591881
425,301.9095386103988,302.26228683435517,,,,,300.98157464821963,301.358240000904,298.5155995369607,300.59563600527946,302.30591874220454,298.992878390301,298.97196962818083,298.1936623680604,298.0467340134283,301.54798847429106,300.5811597221211,301.62358605918695,302.19588985194054,298.01263335651703,298.59572751522654,298.468780327257,300.79698578333677,298.7656085847334,301.0775940053914,301.5835163337747,300.18436286331786,300.05688574537754
426,300.6202171083974,301.4381575964758,,,,,299.7599094362583,300.18801347104767,298.2667250942123,299.78497075570834,302.14644710787525,298.2966446700031,298.2867543795847,297.4512984411075,297.3044061576119,300.7464634387122,300.47967831282176,301.00456245844384,301.7404993713423,297.09705045646564,297.65927265191937,297.79268715539496,300.2506193473979,298.5573951727402,299.76793784156797,300.9553328047635,299.5655805558506,299.67596701537724
