Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp245,ssp370,ssp370,ssp585,ssp585
1653,299.4467578778139,299.5425724071241,299.0274559795617,300.8376655649418,297.95461665923676,300.1669236832767,302.5770332873451,298.43891991464824,300.5210291517693,299.0500983047973,298.8996261725012,301.53491137642817,,,,,,
1654,299.6924670494966,299.55901176600634,299.3621399750961,301.19360582675205,297.6572230358131,300.437071823351,303.04141062436287,298.6596384973803,300.83756149734774,299.109252837753,299.0631005590592,301.9881633875418,,,,,,
1655,299.98952168267186,299.72489463952576,299.6521167062113,301.49666897054544,297.6737103723703,300.6710138881874,303.4552601329187,298.8385206318953,301.06855278372353,299.24464661044874,299.4194646251121,302.3595076357845,,,,,,
1656,300.22679074340886,299.9394490006228,299.84999514650934,301.6519693650475,297.9942262735063,300.8314393076739,303.63602359060246,298.984397384132,301.18334644095677,299.47937906289,299.77538514182714,302.5253093760173,,,,,,
1657,300.4798801914488,300.0331399991779,300.11167716147577,301.8442521815265,298.5734425048592,301.0581412694676,303.6167287979691,299.1102058070009,301.3262166388215,299.93768102325106,300.2870136693812,302.4234987501111,,,,,,
1658,300.7379069234478,300.20600289521053,300.5806293714681,302.16757149293016,299.18460958098404,301.26406045249695,303.47380633855124,299.5472554432608,301.3251363847531,300.6262475679584,301.0184502058813,302.30724877040757,,,,,,
1659,301.05633508540745,300.47674429561647,301.0975670289932,302.3599722255406,299.69483535921364,301.573799049461,303.18673122664995,300.1656798675201,301.3987024159948,301.3077341802194,301.7705061849677,302.1544697752936,,,,,,
1660,301.2215668983079,300.8029208111137,301.4714671785802,302.3496182426826,299.9678169795231,301.72165477774075,302.5295760288789,300.79519697920426,301.4217985668751,301.8233754381679,302.3855740938718,301.640440378628,,,,,,
1661,301.1286943768079,300.9169239169033,301.54129456500795,301.9711997935051,300.0569828811261,301.70085417827084,301.3965516024062,300.9085379298086,301.440189710536,301.959351828383,302.69698909844357,300.6924448204361,,,,,,
1662,300.661246164123,300.66246476673945,301.20888347180784,301.0918937424167,299.8053349766718,301.2935432090281,299.94651821801614,300.52640237386146,301.0344931059294,301.853512103436,302.6928148535869,299.4053609397275,,,,,,
1663,300.1065462665945,300.2539241412447,300.69108814312307,300.0024129674775,299.4471427345839,300.70272811170116,298.6750024999833,299.78566176157705,300.26834152650457,301.6427596240103,302.4208622009949,298.24221254984815,,,,,,
1664,299.67575087934466,300.0318086050288,300.34676868475754,299.02508346246185,299.1032481009929,300.25382595293325,297.7209202961002,299.10646647567563,299.5192182218359,301.64136256519515,302.18311304270134,297.3244808819549,,,,,,
1665,299.6431216631627,300.12671630137453,300.35968188618244,298.52860840099305,298.90126771950855,300.15485807743767,297.31032077018773,298.8401006697832,299.2247061421595,301.9425508273768,302.19811720981426,296.9173521075283,,,,,,
1666,299.8152911367916,300.3438336568446,300.7100476863641,298.53056668873063,298.8801327073647,300.392758320645,297.2967404547464,298.8402554891106,299.33423308281857,302.3954999205457,302.477297253017,296.8738030249533,,,,,,
1667,300.0394184480879,300.4089431111516,301.03442386130695,298.6557363195159,298.9767289532949,300.6879302751085,297.4285399322694,298.9748387408819,299.48267262068197,302.8009164194279,302.7545594761339,296.9597817951828,,,,,,
1668,300.34479885787863,300.3832624605521,301.3219388579737,299.02155344737656,299.2236803662933,300.9110320017869,297.58262616063934,298.99338590653184,299.56965324196824,302.9797985932168,302.8894248477313,297.212153702641,,,,,,
1669,300.8311139017915,300.6078243290871,301.62801541795505,299.5392937058136,299.75207968984085,301.179228407099,297.9875904146579,299.27165690211706,299.7410043707906,302.86726230001017,302.76912119688967,297.93023158365315,,,,,,
1670,301.4157178396045,300.97722846434493,301.94163448693104,300.25406252978263,300.52689473502454,301.41741558235657,298.7124199215882,299.61431194167875,300.1262454037598,302.5370829371151,302.5061936180379,298.908871189291,,,,,,
1671,301.93835766667456,301.46369571710693,302.0314482901078,300.8717054217091,301.2650314798106,301.4439919906773,299.37159467798875,299.96913706567426,300.6345782582937,302.12522616023506,302.09142578750397,299.68891357517396,,,,,,
1672,302.28135614525996,301.68379315422436,301.75026226517485,301.23097018817685,301.74650228872287,301.3420343693513,299.7728951288481,300.18537188718614,300.9949053259259,301.65872911437555,301.42430843818283,300.02613907266203,,,,,,
1673,302.46299301195455,301.683732728909,301.09739967422905,301.2003005284145,301.7797991098203,301.04213206143123,299.8324547680117,300.24956693552525,301.0621308583102,301.01174434116155,300.52210068837485,300.01640246629404,,,,,,
1674,302.2840291734987,301.2229058484142,300.1602963959014,300.82374173409227,301.5057162030805,300.49532846559174,299.60512079292107,299.97484403838683,300.6741010811285,299.9389877717484,299.4495446512129,299.6471651101746,,,,,,
1675,301.8407329523431,300.6055053659648,299.2369915446547,300.30535753080403,301.18973519640946,299.8363749310361,299.1066955900008,299.52264361659957,300.2440312614754,298.9106046491017,298.55691887618013,299.17537809098576,,,,,,
1676,301.47305451190476,300.00116207541356,298.63322189548416,299.87012624008327,301.1408110715527,299.1394897707542,298.5093857182353,299.10293000312566,300.0376513380276,298.2503456941292,297.9367986091509,298.771919132037,,,,,,
1677,301.44175100841557,299.8512436391118,298.51590580681096,299.7609347182295,301.3188843646587,298.81125509025884,298.0476400715508,298.88669090384286,300.2793487303611,298.18616251409304,297.82211469797954,298.6092676335439,,,,,,
1678,301.8052162210446,300.03191511478343,298.658291002187,300.006076070174,301.6143788506726,298.73035389676147,297.8823095370648,298.961357248993,300.67678391836824,298.420926009908,298.0273449613853,298.7410359227823,,,,,,
1679,302.12522266579407,300.315608203802,298.7838603733726,300.2797016819415,301.8860399784977,298.82435636937674,297.93105784447977,299.1411917727203,301.0154339216738,298.62658770732804,298.24094480415823,299.00191924806046,,,,,,
1680,302.2757834100384,300.53746853730354,298.9436210096171,300.5289400683987,302.0270875417248,299.122098862569,298.31093675310507,299.48518732076695,301.0818814560419,298.7596227122545,298.50749974713113,299.4110646385779,,,,,,
1681,302.2382999972419,300.8363707421765,299.16146273334533,300.7339904581188,302.0216931448611,299.49383711595857,299.0224872817965,300.0945710760814,300.97159274594514,299.0281929403781,298.9777573601759,300.00510667833964,,,,,,
1682,302.1401230269524,301.2704720629818,299.69366184269893,301.2102878389478,301.8898039299352,299.9581194285901,299.7875371029228,300.89319152921826,301.05334029688146,299.36409051317185,299.7357751794753,300.7451983044694,,,,,,
1683,301.90222436875416,301.46258008371905,300.19084010589506,301.726679174601,301.7790120805775,300.30971639806927,300.4705535331112,301.6327715707348,301.39119635436646,299.8656431722109,300.35629635837154,301.38303926419917,,,,,,
1684,301.23899682820735,301.373621384441,300.66791914173865,302.0579389718011,301.5569270665874,300.57107047783387,300.9557207947136,302.08949226188145,301.6597621837852,300.26811358658557,300.77974763400726,301.76257563160334,,,,,,
1685,300.04660774927027,300.8522614520486,300.7581264234621,301.92580710087367,301.0348753763325,300.5941533917947,301.1723845599847,302.0895931428556,301.3778172856616,300.5296128751126,300.83163624001446,301.7369288579543,,,,,,
1686,298.6148558523021,300.1304349644127,300.6251328517676,301.464534897187,300.1311681610039,300.25660592632613,300.9636090582648,301.6814102400522,300.575266345948,300.39714935813373,300.56510632316696,301.3366931968558,,,,,,
1687,297.3171053906062,299.37781993939717,300.4705980234126,301.0749570812846,299.07257922198204,299.74224774351376,300.6226889446596,301.14255539679,299.6879832068875,300.1230028195189,300.23961159576606,300.8916726085668,,,,,,
1688,296.30117362735376,298.55046022329094,300.4092552595369,300.9553580481221,298.24657503674587,299.27522597937406,300.4059644452928,300.8252931061004,299.01483029253916,299.9286876862654,300.02988263283663,300.6261779967283,,,,,,
1689,295.72428733513624,298.0360048397872,300.519210940613,301.2281919885824,297.79632639441905,299.1516568283204,300.59331119965515,300.9487072179742,298.812716577784,300.02287801721695,300.1672509093024,300.7155492063942,,,,,,
1690,295.69489544230026,297.7990202665717,300.74671391383725,301.7804815858158,297.8154429247586,299.20555606326593,301.0028488154865,301.2859533424706,299.0192568173891,300.3358027967544,300.46472579696933,301.04709572191933,,,,,,
1691,295.99410995336285,297.90855842359525,301.0330777278653,302.4221964175799,297.9973855051482,299.2909729769379,301.5343351463794,301.581369064219,299.36495999292976,300.70168107676335,300.8124808155806,301.3727159253891,,,,,,
1692,296.46573393258,298.16337253370097,301.2599015018675,302.85509943194734,298.4453033592477,299.42796935149266,301.952544173278,301.7321358897389,299.66562843107357,300.999528154619,301.11200960244304,301.6987205841046,,,,,,
1693,297.1573589397981,298.6151165287434,301.40590893249214,303.0439713388355,299.12239788589926,299.72522619742,302.340783665365,301.90626818040187,299.8770492939639,301.22457914828897,301.39254410491435,302.0486935475545,,,,,,
1694,297.9607003403087,299.21220509486403,301.4820556075363,302.9744900084563,300.0218912628548,300.17648409430063,302.6472102276064,302.16307560871513,300.26880784860623,301.6554911795054,301.8276155717498,302.4276831270147,,,,,,
1695,298.53801644490704,299.7207217868137,301.65755394097283,302.878161371458,300.7920571893353,300.42995495677206,302.8052586424842,302.460888018024,300.7874930566816,302.0900233109212,302.2325878016565,302.74395126960195,,,,,,
1696,298.8640229211464,300.01731546423747,301.90913392681676,302.51188757205097,301.33319108146276,300.3920589289877,302.69161043557983,302.64375745692587,301.26615569494066,302.37599542691515,302.51909995050715,302.78114829456985,,,,,,
1697,298.87870127375226,300.03143945733206,302.1345045331962,301.599852811596,301.49175891738287,299.98067473918155,302.1360794203006,302.5793445009079,301.42108513263156,302.1913091006357,302.4564416067705,302.3728657456095,,,,,,
1698,298.6734226403359,299.590452684545,302.11974516452005,300.41545939517056,301.39570780964107,299.23314664383247,301.3137829180927,302.20286860974437,301.1599568301614,301.8258891312439,302.0429264930501,301.5819778902365,,,,,,
1699,298.2387742344338,298.85939901175243,301.975887587714,299.47931624605434,301.24585486009454,298.3427778359958,300.54677652370805,301.8230509826708,300.81714398722505,301.56620485006715,301.560334238239,300.73947690169865,,,,,,
1700,297.6967212614447,298.05770401291596,301.92962896673384,298.94720020545924,301.26410082317784,297.49099051560364,300.2182098369918,301.5833147672644,300.6499907418324,301.62243678095325,301.1827132942599,300.40903256387463,,,,,,
1701,297.28403658341364,297.6492858169263,302.2176326518192,298.7807859776147,301.51513628687115,297.0141198550732,300.21921235416806,301.6147298262519,300.8441759174456,302.0053539780865,301.16969041036197,300.4864746680559,,,,,,
1702,297.11380131999545,297.4966219723674,302.7401917695954,298.70711825575694,301.939943357731,296.99129479312404,300.4498918264166,301.75440558513634,301.1844938876621,302.5339738491971,301.4446566984563,300.9075102729214,,,,,,
1703,297.2267612099068,297.4512741678505,303.19506855688144,298.74310989385896,302.40659737469247,297.26040097224285,300.56761342381566,301.92209825927756,301.4692494722772,303.0112007728523,301.8328293708615,301.34497380790236,,,,,,
1704,297.5459340090078,297.5806457338545,303.28476191192567,298.7717051424906,302.71704197997116,297.6994761040487,300.6280995796887,301.92191881138365,301.6686922508779,303.2733524000994,302.119317878296,301.66058119734237,,,,,,
1705,298.1737103644061,298.0012116425341,303.0621362016182,299.0676241768312,302.777710281788,298.266805333044,300.5764850000417,301.7651582100497,301.9692364580147,303.407144883855,302.30282871247977,301.83016753414614,,,,,,
1706,298.929370489761,298.67465543539737,302.6004585016797,299.59997220944564,302.68020730949706,299.0851415275422,300.6684452284233,301.4479718927998,302.31911235345495,303.40901293080736,302.4652683762295,301.90614378389495,,,,,,
1707,299.59823099117415,299.312213189152,302.33678569044946,300.16780127386824,302.5501189263147,299.86947833718983,300.8452455229297,300.9781717608677,302.5000702780283,303.28356810046176,302.56419260719457,302.08814567624165,,,,,,
1708,300.03239200764614,299.8262783841126,301.83827214398826,300.52195274589934,302.19519003756346,300.44827004914777,300.95192550940914,300.44727733680014,302.3653390974673,302.84667628824235,302.42706917832123,302.2779139403403,,,,,,
1709,300.2035738223626,300.10276899548023,301.00221183347816,300.6260769538969,301.44194310060124,300.6011330093354,300.90338314519425,299.67746690480857,301.7445862777645,302.01778814402644,301.69976602737717,302.1958841431432,,,,,,
1710,300.0754391874364,300.0934152279629,299.7420761079597,300.4681580733167,300.3480046902808,300.297866747496,300.66200858851806,298.58796698017505,300.6919380753111,300.9652165626531,300.4435113539599,301.65924109529254,,,,,,
1711,299.88406268489825,300.01911925357234,298.56755429148507,300.30106224809083,299.306990655878,299.9042658088663,300.3653938067664,297.3706861794034,299.69016635890176,300.07338692387265,299.27777325995766,300.98825585625514,,,,,,
1712,299.7188622930532,299.97036790797586,297.85118030570095,300.2344896246196,298.46012627151435,299.68299662052794,300.1407408311037,296.3552942913387,299.0003338771032,299.5890824779861,298.4095714401181,300.57040050817346,,,,,,
1713,299.72065974527663,300.0862251756237,297.56489157818964,300.42230409895063,298.0118100287961,299.83102062704165,300.13814170433744,295.9325694932401,298.6844025598627,299.60785409108274,298.06340977900123,300.6177106024198,,,,,,
1714,299.7487525808596,300.2581660225973,297.58834560660983,300.7567000858714,297.8433595091747,300.2082030705036,300.3295709748165,295.9271692870906,298.6274498898694,299.83437971025046,297.9366604136524,300.82935873198556,,,,,,
